dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
-0.5383992791175842,-0.41816824674606323,1.1799513101577759,1.1681981086730957,-0.12765885889530182,0.506581723690033,-0.4563174545764923,-0.8640127182006836,-0.874657392501831,0.38816186785697937
0.7388492226600647,-1.0900969505310059,-1.0011073350906372,0.7049922943115234,0.4041810929775238,-1.3129417896270752,0.894353985786438,0.052975669503211975,-0.7263235449790955,-0.9976890087127686
-0.8468343019485474,-0.13674025237560272,-1.078489899635315,-1.249240756034851,0.8836770057678223,0.44013816118240356,-0.9126459360122681,0.8144910931587219,-0.6390300393104553,0.5528408885002136
0.05311301723122597,-0.0744718611240387,-2.309464693069458,1.087922215461731,1.8603202104568481,-1.3088182210922241,-0.7241578698158264,-0.16727732121944427,-0.056894637644290924,-0.3141108453273773
0.5134726762771606,-1.4257848262786865,0.5160099864006042,-0.25000929832458496,0.3565889894962311,-1.9024379253387451,-2.0231943130493164,-0.13809141516685486,-0.02838841825723648,-0.6866178512573242
-1.1863349676132202,-0.40809881687164307,-0.23283232748508453,0.2037099301815033,0.428772896528244,0.4399604797363281,-1.0872457027435303,1.3747282028198242,-0.15351682901382446,-0.37770843505859375
0.4255712926387787,-0.6216840744018555,-1.0526578426361084,0.4942888915538788,0.222113236784935,0.12253893166780472,-0.5587145090103149,-0.4329661428928375,-1.0441460609436035,-0.17268550395965576
0.051705680787563324,-0.7443994879722595,-0.5526717901229858,-0.5147826075553894,-0.6009869575500488,0.2748774588108063,-0.5427592396736145,-0.13389721512794495,0.6612482070922852,0.4223974049091339
-1.357595443725586,-0.16768860816955566,-1.098179578781128,-0.47661441564559937,-0.9039915800094604,-0.0027298331260681152,-1.2920608520507812,-2.9408373832702637,-0.36016878485679626,-0.6478503942489624
0.7955631017684937,2.746704339981079,1.2629272937774658,-0.3921331763267517,1.060180425643921,0.6029643416404724,0.6165630221366882,1.1200532913208008,0.43057966232299805,-0.5806541442871094
-0.19647541642189026,0.5240060091018677,0.4983675479888916,0.8913370966911316,-0.02257804200053215,0.46637165546417236,-0.5816894769668579,-0.28291115164756775,0.5093697309494019,0.6441857218742371
1.0058196783065796,1.1308664083480835,-0.8545608520507812,0.9885439872741699,1.1844244003295898,0.6585199236869812,0.4462863802909851,0.01151759922504425,0.06880328804254532,-0.7411685585975647
0.38577911257743835,-0.06664533913135529,-0.9935638308525085,-0.08001938462257385,0.11434052884578705,0.20160189270973206,-0.548378050327301,1.8099911212921143,-0.6355792284011841,-2.267944812774658
-0.22559338808059692,-0.41843724250793457,-0.6739116311073303,-0.4604804515838623,-0.5437105894088745,0.03215550631284714,-0.7351790070533752,1.7933375835418701,-0.2928341329097748,1.134189486503601
0.38468652963638306,-0.5213168859481812,-0.0704154372215271,0.5828198790550232,-0.36876294016838074,0.8714510798454285,-0.34922683238983154,-1.6194064617156982,0.6021230220794678,-1.3233550786972046
0.3107745051383972,-0.5003269910812378,-0.16504822671413422,1.8925118446350098,-0.5638140439987183,-0.4508112370967865,-0.6533323526382446,1.147331953048706,-0.24961096048355103,0.7916721701622009
-0.9266970753669739,0.17046470940113068,0.05576334893703461,-0.3513852059841156,-0.7780332565307617,0.06010609120130539,-0.036233194172382355,-0.2113812416791916,-1.004191517829895,-0.5089931488037109
-0.34024563431739807,0.1179799735546112,0.2834100127220154,0.22787654399871826,0.025978365913033485,0.800089418888092,0.2812485098838806,0.460022509098053,0.7665941119194031,1.0368788242340088
-1.087469458580017,0.47018831968307495,-0.7345821857452393,-0.4025565981864929,-0.2582930326461792,-1.4841127395629883,-1.2514761686325073,-0.4620034694671631,-0.6359384059906006,1.3609282970428467
-0.5103382468223572,0.5734926462173462,-0.45149776339530945,0.5096179246902466,-0.8332068920135498,-0.4506962299346924,-0.9886038899421692,-0.7300935387611389,-0.04978923127055168,-1.3766860961914062
-0.14916294813156128,-1.5398797988891602,0.8990499973297119,0.12617990374565125,0.031241219490766525,-0.504733145236969,-1.0423716306686401,0.9910047650337219,0.41980409622192383,0.31038302183151245
-1.4547786712646484,0.2697400450706482,1.5655559301376343,0.1176665797829628,-0.2926238179206848,0.6320618987083435,0.41178521513938904,-0.2390875518321991,-1.3252867460250854,-0.014699884690344334
0.8789851069450378,-1.4168132543563843,-0.4175949990749359,0.1716766059398651,-1.1485563516616821,0.36573565006256104,0.573901355266571,0.8225620985031128,-0.0031092315912246704,-1.679298758506775
0.8437222838401794,0.3534841239452362,-0.4334447383880615,-1.0390828847885132,-0.29137542843818665,0.4136529564857483,-1.2032400369644165,0.31259357929229736,-0.3304700255393982,-0.9320791959762573
0.045995019376277924,-0.5007928609848022,-0.09094813466072083,-0.0343240387737751,0.5671782493591309,0.18667453527450562,0.46812716126441956,1.394456386566162,0.6776615381240845,1.3738796710968018
-1.0727406740188599,0.10447867214679718,0.5733019113540649,-0.2768210470676422,0.336146742105484,1.0908657312393188,-1.1455974578857422,-1.8072679042816162,-2.166487216949463,0.389916330575943
1.1425402164459229,0.3092065453529358,0.33997842669487,-0.8237783312797546,0.7175970077514648,0.7714065313339233,-0.8392438888549805,-0.9135830402374268,-0.13661347329616547,-0.7252094745635986
-0.03726520389318466,0.2028655856847763,1.2885109186172485,0.37325435876846313,-0.7501232624053955,0.09022589772939682,-0.20251786708831787,0.9605039954185486,0.5352774262428284,0.23796020448207855
-0.30199748277664185,-1.340785264968872,-0.13005298376083374,0.20976892113685608,0.2934608459472656,0.32415512204170227,-0.20988987386226654,-0.7272154688835144,-1.3091356754302979,0.4411923885345459
-0.30021384358406067,-0.9121612310409546,-0.7911436557769775,-0.8183042407035828,-0.48006829619407654,0.7844930291175842,-0.5375760793685913,-1.012141466140747,-2.0306074619293213,-0.27419590950012207
-0.2589113116264343,0.31193768978118896,0.21775436401367188,-0.5546489953994751,-0.7217750549316406,-0.6437168121337891,0.12209004163742065,0.09987515211105347,0.5907663702964783,-1.2986944913864136
1.7595224380493164,-0.31099846959114075,-0.045318808406591415,1.0811229944229126,0.12250638008117676,-0.29541903734207153,-0.4731089770793915,-0.40002235770225525,0.7495609521865845,-1.0546902418136597
0.5866853594779968,-1.0427066087722778,-0.44997650384902954,1.1649740934371948,0.7173717021942139,0.22482752799987793,-0.5302865505218506,-0.1107521802186966,-0.480694442987442,0.2902812063694
0.2188865691423416,0.6227419972419739,-0.3232048749923706,-0.20941698551177979,0.5578182935714722,-0.42197924852371216,0.799012303352356,-1.5271844863891602,0.3405347168445587,0.5863472819328308
1.2470178604125977,0.8832792043685913,-1.6254308223724365,-0.9888065457344055,-0.21301351487636566,0.08061686903238297,-0.24833665788173676,-0.5680729746818542,-1.6192739009857178,-0.6759123206138611
-0.5857622623443604,-0.54237961769104,-0.1905452460050583,0.3748525381088257,-1.687870979309082,-0.04873797297477722,0.8433875441551208,0.4745694398880005,-2.0279345512390137,0.7730751633644104
-0.05869306996464729,0.7633140087127686,0.45260095596313477,-1.6853339672088623,0.25291216373443604,-0.6969908475875854,0.029728226363658905,1.0324289798736572,-1.1620559692382812,-1.4220601320266724
-1.215965986251831,-0.3287120759487152,0.2836916148662567,-1.1881217956542969,-0.5605816841125488,-0.6926680207252502,-0.6605347990989685,0.16027715802192688,-0.026270613074302673,0.5105078816413879
0.5070165991783142,-1.9117136001586914,0.08892808854579926,-0.2441217005252838,0.7631968259811401,0.41072165966033936,-0.7997754812240601,0.13597652316093445,0.45645272731781006,-1.0843418836593628
0.02481689862906933,0.9000827074050903,-0.49469149112701416,1.51300048828125,0.09790217876434326,-0.42052751779556274,-0.0343179889023304,-0.05376094579696655,0.6257795691490173,-1.4996461868286133
0.4049065113067627,-0.6269932389259338,0.13001762330532074,0.11564023047685623,0.3249226212501526,0.7923630475997925,-1.1260337829589844,-0.1676633507013321,-1.2269285917282104,0.024543562904000282
1.1733944416046143,1.4372533559799194,0.7005370259284973,1.3636285066604614,0.04107924923300743,-0.3684205710887909,-0.8693134188652039,0.7991715669631958,0.39855965971946716,-1.2958709001541138
-0.7022568583488464,-0.7758461833000183,1.0797189474105835,0.928929328918457,-0.10646794736385345,-0.3814787268638611,0.43302151560783386,0.2326749563217163,1.0689159631729126,1.0397729873657227
0.08325649797916412,-0.811412513256073,-1.7022926807403564,0.7880842685699463,0.5153889060020447,0.2597369849681854,-0.28607720136642456,0.13074588775634766,0.2597784698009491,-0.407652884721756
-0.05867505818605423,0.12624990940093994,-1.077707052230835,-0.6015558838844299,-1.3856730461120605,-0.15247684717178345,-1.0366804599761963,-0.05390242114663124,0.9889599084854126,0.6149895191192627
-0.28244492411613464,-0.6863555908203125,0.8505765795707703,0.7447160482406616,-0.4234044551849365,0.21908754110336304,0.4315902292728424,0.20202231407165527,1.0796412229537964,-0.7601416110992432
0.7971680760383606,1.2788853645324707,-0.9999496340751648,-1.6151310205459595,1.121390461921692,-0.7597019076347351,-0.7982729077339172,-0.548357367515564,-1.0460169315338135,0.2650977373123169
0.38341817259788513,-0.3685026168823242,-0.4483482539653778,0.735889732837677,-0.7051863670349121,0.6625238656997681,-0.9073553681373596,-0.03881888836622238,-0.6980573534965515,-1.0398094654083252
-0.33909645676612854,0.59991455078125,-0.7828304767608643,1.0019218921661377,-1.3545444011688232,-0.5145362615585327,0.7370022535324097,-0.24436511099338531,-0.215458482503891,1.3844234943389893
-1.1831501722335815,-1.123902678489685,-2.2690176963806152,0.8657098412513733,-0.3800494372844696,-2.1430211067199707,-0.9944430589675903,-0.928511917591095,-1.578304648399353,0.840035617351532
0.2514175772666931,-0.9835585355758667,-0.5092354416847229,0.7525962591171265,0.4053940773010254,0.2765524387359619,-0.9350473880767822,0.5281726121902466,-0.9459168910980225,-0.0415034219622612
-0.4295497238636017,0.3033682703971863,-0.4932235777378082,1.085224986076355,0.7760956287384033,0.1252383291721344,0.6974807381629944,-1.2472670078277588,-1.2172048091888428,-0.8186653852462769
0.8752732276916504,1.5830861330032349,0.07033366709947586,-0.15008112788200378,-0.2352023422718048,-0.650590181350708,-1.6273802518844604,-0.45393815636634827,0.21408161520957947,-0.2688996195793152
-1.2637088298797607,0.3425410985946655,0.5961359143257141,-0.007930248975753784,-0.56709885597229,-1.0067615509033203,0.4814211130142212,1.215073823928833,-1.3954523801803589,0.5679165720939636
1.38014817237854,-0.0429198294878006,1.3134541511535645,0.41927602887153625,-0.35999536514282227,1.9199424982070923,0.17377759516239166,-0.414520263671875,0.020599335432052612,-1.2713316679000854
0.45933249592781067,0.5955626368522644,-1.5853632688522339,0.6749568581581116,0.5372663736343384,0.17342770099639893,-0.17384447157382965,-0.8623937964439392,-0.05459866300225258,1.2349640130996704
0.33471012115478516,1.102074384689331,1.0018788576126099,1.1495497226715088,-2.6703338623046875,0.21027880907058716,-1.2134593725204468,1.57332444190979,-0.14693281054496765,0.5216977000236511
0.9292864203453064,-0.6490817666053772,0.7482945919036865,1.4987826347351074,0.47430580854415894,0.6228356957435608,-0.9259759187698364,-0.09908834099769592,-1.2396090030670166,0.25766313076019287
-1.6627740859985352,1.0543831586837769,0.6993494033813477,-1.1233243942260742,-0.12293761968612671,1.3547099828720093,0.38961219787597656,0.9820683598518372,1.5935413837432861,0.04388552904129028
0.8943080306053162,-0.9852827787399292,0.6278120875358582,-0.06005285307765007,0.07301303744316101,0.6926377415657043,-0.40740570425987244,-0.7882425785064697,0.21309232711791992,-0.6995289325714111
0.6710801124572754,0.7019079923629761,1.0663213729858398,0.3257296085357666,0.4032268524169922,0.3500307500362396,-0.0735187828540802,-2.005685567855835,0.20875272154808044,-1.3972382545471191
0.9063072204589844,-1.302127718925476,-0.8459290862083435,-2.1014251708984375,0.3385719060897827,0.5300642251968384,0.16971997916698456,0.010785996913909912,0.7188653945922852,1.512373685836792
-0.49008166790008545,0.4164482057094574,-0.3293413519859314,-0.7199721336364746,-0.07624620944261551,-1.2961417436599731,0.12013688683509827,1.6681456565856934,0.9417929649353027,-0.5648040771484375
0.05607972294092178,-0.23997503519058228,0.9908298254013062,0.06476929038763046,-0.8763185739517212,-0.17540019750595093,-0.6516187787055969,-0.07531718909740448,-1.1651216745376587,-0.3159596920013428
0.8338071703910828,-2.418056011199951,0.10161004215478897,0.5193266272544861,-0.36092087626457214,0.9099578261375427,-0.06797865778207779,0.3552156984806061,-1.2481588125228882,1.6814641952514648
0.575334370136261,-0.8026016354560852,0.655913770198822,-0.9659810066223145,-0.28608307242393494,0.6914685368537903,0.2050180286169052,-0.6348127722740173,-1.2598460912704468,1.6307848691940308
-0.5419628620147705,0.0446147620677948,0.8481189012527466,-1.1310806274414062,-0.8663638830184937,0.347563236951828,0.29581835865974426,-0.059817299246788025,-0.5467415452003479,0.20127283036708832
-0.29181674122810364,0.3782958686351776,-0.3133634626865387,0.33965152502059937,1.2726616859436035,0.6431871652603149,0.37650439143180847,-0.1788744032382965,0.44913166761398315,0.9668768048286438
0.32557573914527893,0.9896458983421326,1.0693531036376953,-1.0700931549072266,0.7176288366317749,-0.10790147632360458,0.013532400131225586,-0.35460662841796875,0.04364471882581711,-0.009878551587462425
1.0349087715148926,0.07346226274967194,0.7370144724845886,-0.3472820222377777,1.3566697835922241,0.5522207617759705,0.2857300937175751,-0.8569843769073486,0.1397053599357605,-0.44261589646339417
-0.6622809171676636,0.4222679138183594,1.005934476852417,-1.9162282943725586,-0.5307296514511108,0.04352288693189621,0.6004653573036194,0.6783396601676941,-0.08443709462881088,-0.14695385098457336
-0.7337220907211304,0.23861436545848846,-0.34275394678115845,-0.021584197878837585,-1.4983927011489868,0.8842933773994446,-1.6115270853042603,-0.14016792178153992,0.3068542778491974,-1.4729615449905396
-0.7504599094390869,-0.19498172402381897,0.11528834700584412,0.6170700788497925,-1.8910521268844604,-0.4871364235877991,-1.2320268154144287,0.2817176878452301,0.5946267247200012,-0.631478488445282
0.3224782347679138,0.09426423907279968,-0.008415755815804005,0.38955944776535034,-0.12067846953868866,-0.06663981080055237,0.26983699202537537,-0.7126722931861877,0.7263168096542358,1.4794596433639526
1.4156550168991089,-0.6334009766578674,0.5180232524871826,0.5134099721908569,-1.6593824625015259,-0.31373199820518494,-1.0732640027999878,2.2114551067352295,-0.01578696072101593,0.030417973175644875
-0.5387459397315979,-0.45325297117233276,0.7822585701942444,0.8924004435539246,0.3507932424545288,-0.05127432197332382,-0.21074053645133972,-0.29799044132232666,-1.1839710474014282,0.36114269495010376
-0.0008435487980023026,0.44596773386001587,0.4067413806915283,0.5426989197731018,0.7473995685577393,0.10504912585020065,-0.29530322551727295,-0.6608354449272156,1.4404833316802979,-0.8125892281532288
-0.9961631298065186,0.02996091917157173,-1.971069097518921,-0.20989397168159485,0.15352492034435272,-0.9545908570289612,-2.193258762359619,-0.9122834205627441,-0.9048774242401123,0.07088176906108856
0.18367300927639008,0.22191089391708374,-0.1330115646123886,0.26753440499305725,-0.32624581456184387,0.20170512795448303,0.28827592730522156,-0.8599139451980591,0.3741218149662018,0.9966909885406494
-0.03540187329053879,-0.30036675930023193,0.8957002758979797,-0.4745175540447235,-0.1983065903186798,-1.0821037292480469,-0.18498484790325165,0.261037141084671,0.9964249134063721,-0.9381923675537109
0.11157932877540588,0.4729404151439667,0.0005680086323991418,-0.6080350279808044,-0.4350624084472656,1.489645004272461,0.8559218645095825,-1.0251078605651855,0.7324259281158447,1.028690218925476
-0.051950979977846146,-0.825437605381012,-0.05900274217128754,1.0303786993026733,-0.5500400066375732,0.04703911393880844,-0.6602346897125244,-0.3550916612148285,-0.4009140729904175,-0.9322613477706909
-0.1862981766462326,0.842660129070282,-0.687830924987793,2.096510887145996,2.6862521171569824,-0.6349773406982422,0.7608423233032227,-1.8486711978912354,-0.06856941431760788,-0.11605502665042877
0.8457494974136353,-0.33286264538764954,1.1366153955459595,0.7994025349617004,-0.011050373315811157,-0.15765666961669922,-1.1697081327438354,0.9006943702697754,0.19718533754348755,0.19509261846542358
-0.02032167837023735,-0.37690049409866333,0.5326589345932007,1.5328658819198608,0.8331036567687988,-1.0071228742599487,-0.40873053669929504,0.06375525891780853,-0.8628211617469788,-1.1736167669296265
-0.5822901725769043,-2.357163906097412,-1.180496096611023,0.1659809947013855,0.9911633729934692,1.4725393056869507,0.7192754149436951,-0.08266416937112808,-0.812220573425293,0.3734990954399109
-1.2055213451385498,0.5548232793807983,-0.4120940864086151,0.44979962706565857,-0.5976996421813965,-0.9477241039276123,0.5824974179267883,1.4300765991210938,-0.6349955797195435,-1.9210010766983032
0.6780725717544556,0.6865817904472351,-0.06786057353019714,-0.0549917072057724,-0.1476261019706726,-2.165731906890869,0.513774037361145,1.6192679405212402,-0.2028408646583557,-0.53603595495224
0.1565234512090683,-0.07236339151859283,0.6210414171218872,-1.4029968976974487,0.43446579575538635,-0.7747743129730225,0.49376899003982544,-0.22940072417259216,-0.825314462184906,0.6992846131324768
1.2441188097000122,0.04221305996179581,0.5531914234161377,-0.027924776077270508,0.006649121642112732,0.043903909623622894,-0.16959981620311737,-1.172520399093628,0.4822278618812561,-0.7458925843238831
0.03136862441897392,0.3608756959438324,1.1616976261138916,-0.34974581003189087,1.4499105215072632,0.3063431978225708,-0.6403038501739502,-0.6551573276519775,-0.4980766475200653,0.08042499423027039
1.0805944204330444,-0.3462465703487396,0.30074384808540344,-1.050233006477356,0.10864080488681793,1.1226507425308228,-0.3639703691005707,-0.22017984092235565,-0.7914286255836487,-0.11820174753665924
-0.39477527141571045,0.7263790369033813,-1.1232610940933228,-0.44826576113700867,1.5045199394226074,-0.8922060132026672,-0.8459423780441284,-0.40763387084007263,-1.0389665365219116,-0.20210635662078857
-1.103271722793579,1.4743527173995972,-0.38465219736099243,-0.038696255534887314,0.4855388402938843,0.42384904623031616,0.5073171854019165,-1.5653975009918213,-0.49415406584739685,-0.39899981021881104
0.779400646686554,-1.4488776922225952,-0.28268781304359436,-0.8471923470497131,1.6438878774642944,0.7545443773269653,-0.15956903994083405,0.9515330195426941,0.3917323648929596,1.1101292371749878
0.7784469127655029,2.1901354789733887,0.32227250933647156,1.046756625175476,-0.6417499780654907,0.6287172436714172,-0.7653675675392151,-0.6136111617088318,-0.7907314896583557,-0.573388934135437
-0.9615235924720764,0.5039340257644653,0.7099511623382568,-1.5776469707489014,-1.824689507484436,-0.16873174905776978,-0.33151161670684814,1.2913250923156738,0.11371231824159622,-1.2694319486618042
1.044308066368103,1.5659810304641724,0.10233820229768753,0.06300926953554153,0.8026713132858276,-1.5666587352752686,-0.6665751338005066,0.7229893803596497,-0.03361095115542412,-0.6467601656913757
-1.066378116607666,0.07645288109779358,-0.5813877582550049,-0.15813390910625458,0.06732949614524841,-1.4812488555908203,0.2649981677532196,1.1940419673919678,-0.21777021884918213,0.5177192091941833
-0.8773949146270752,0.17770586907863617,-0.05487804114818573,-0.05575870722532272,0.903152346611023,-1.804635763168335,-2.4606504440307617,-0.6712766885757446,-0.7006683945655823,0.5792276859283447
-0.6455622315406799,-0.5722084641456604,0.017999207600951195,0.7422431707382202,0.20907486975193024,-1.0381724834442139,0.1811387687921524,0.7202092409133911,0.2140291929244995,0.2076161503791809
-0.7979496717453003,0.8446274995803833,0.6007935404777527,1.5321789979934692,-0.39261236786842346,0.4620901942253113,-1.2432100772857666,0.11925530433654785,-0.6652475595474243,-0.8038712739944458
-1.0784282684326172,-1.1431989669799805,-0.5248598456382751,-0.8508763909339905,-0.09484156966209412,1.7588703632354736,0.488622784614563,-1.435293436050415,0.48771142959594727,1.0355465412139893
0.14707276225090027,-0.05332405865192413,-1.752224087715149,-0.07713006436824799,-0.028020214289426804,-0.9112082123756409,-0.4910247325897217,1.6353039741516113,-0.8380922675132751,0.7034329175949097
0.19393451511859894,0.14423805475234985,0.6627798676490784,0.7934003472328186,0.7882702350616455,-0.4779875576496124,-1.4873154163360596,-0.5939181447029114,0.036989063024520874,-0.5869143009185791
1.3854111433029175,0.500595211982727,-0.7571725845336914,1.3047919273376465,1.0964967012405396,-0.07626758515834808,0.1801307052373886,0.39428675174713135,-0.35591110587120056,0.8414222598075867
-0.4753103256225586,0.1257757842540741,1.2532868385314941,1.6364868879318237,-0.3781091570854187,-0.8458303809165955,0.21863527595996857,-0.4737040400505066,-0.6101672053337097,-1.7138621807098389
0.8185728192329407,-0.20491215586662292,0.2143874168395996,-0.9734922647476196,-0.35801491141319275,2.0264103412628174,-1.1574866771697998,-2.4591705799102783,-0.2800905406475067,-0.35430893301963806
-0.2807256281375885,-1.7464654445648193,1.4133175611495972,-0.3187001645565033,-0.35541650652885437,-0.3200983703136444,0.4459248483181,0.10079427063465118,-0.8460265398025513,1.4617161750793457
-1.1115851402282715,-1.1260371208190918,0.8687416315078735,-0.36086568236351013,-0.12423990666866302,0.656520664691925,0.46029913425445557,0.42515334486961365,-2.1575887203216553,-0.7190810441970825
0.5531588792800903,-0.31987476348876953,0.07073363661766052,0.5990905165672302,0.7469067573547363,-1.1384469270706177,0.03794848173856735,0.6435999274253845,-2.0141923427581787,-0.4867427349090576
-0.15183772146701813,-1.5647594928741455,-1.1675790548324585,2.371760606765747,1.188503623008728,-0.0012404248118400574,-2.2262351512908936,-0.7733446359634399,-1.755792498588562,0.11009226739406586
0.7105914354324341,1.4886560440063477,0.12706367671489716,0.7375648021697998,-0.2680915296077728,1.4699856042861938,1.6114741563796997,1.1602227687835693,0.44455182552337646,0.9349240064620972
-0.5887770056724548,-0.10087217390537262,0.11150883883237839,1.3416770696640015,-1.2726857662200928,2.0475168228149414,0.1260894238948822,-0.26812809705734253,-0.6049042344093323,0.17737236618995667
-1.018060326576233,0.053230978548526764,-1.3129721879959106,-1.4836074113845825,-0.6424964666366577,-0.9648144245147705,-0.13218221068382263,1.3299171924591064,-0.23801189661026,0.03886687755584717
1.431566596031189,0.7238991856575012,0.398188978433609,-0.5255829095840454,1.4057754278182983,1.1332752704620361,-1.481292486190796,0.31388166546821594,-0.2714270055294037,0.8144547939300537
1.5020644664764404,-0.0727662742137909,-1.3539979457855225,0.6815999150276184,-0.02957787737250328,0.6099950075149536,0.5078024864196777,0.7058601379394531,-0.7966734170913696,0.5510638952255249
0.7297437191009521,-0.05198453366756439,1.4332257509231567,1.1454737186431885,1.0966930389404297,-1.0333718061447144,-0.1424105167388916,3.5569868087768555,-0.1539861112833023,-1.018613338470459
-0.31940722465515137,-0.6805344820022583,0.704057514667511,0.037778161466121674,-0.7697039842605591,0.3283483386039734,-0.02231721580028534,-0.2715832591056824,-0.4169168472290039,-0.7224509119987488
